510965,409600,396483,228344,806290,837554,635533,332807,743297,472887,783441,992961,354664,229982,550224,271261,719360,119789,757530,215279,688942,374586,675538,820754,328961,685625,791198,965920,770599,690288,245165,303933,770891,750630,409061,254964,282927,661274,910280,254713,269858,611663,484866,513838,203934,174789,740946,316705,927488,854979,339250,759218,346405,288624,540165,581363,116958,499906,105373,621480,653584,765005,401733,261101,590858,536029,997809,162487,586500,362783,531201,897075,352784,449081,680716,245002,242208,948314,617998,369126,577364,854028,586640,377550,819933,787270,467281,773357,829171,355518,304558,649937,451536,494748,253971,311728,606695,547177,959774,329092,801092,884678,133836,200599,824578,391961,624226,667866,423939,462819,587418,992719,591599,132941,132168,819238,422348,747456,217608,954980,859701,492083,345799,289024,968955,841215,755978,665640,159157,316239,659070,724928,411429,639955,788925,454890,474153,466132,126073,929313,844155,353186,315977,430079,322021,228936,517902,957663,605220,597665,554688,471773,161112,876772,348090,469145,395909,450267,124510,622298,620969,197842,965382,978255,674138,538570,445000,140049,406427,356845,346533,495364,213403,733180,550383,896604,807819,331363,616629,320700,943450,123438,896172,487322,985391,590870,548571,445247,986817,237556,970307,686858,743222,774550,216745,759636,880342,123695,182018,353102,140044,387624,125690,414950,448473,509428,999648,453673,630868,866370,117362,750018,720450,788075,967200,577313,117614,385420,265791,705942,829701,837389,821357,281213,935280,307135,486812,315316,706127,995973,641758,784998,841679,361129,493515,993484,882984,237104,916785,874762,168565,679047,835288,791157,604816,994012,217808,939380,584393,659114,950234,334404,802435,615148,591249,406293
380396,318642,531123,418642,739863,280177,774927,466078,963896,887509,532461,625593,310107,569810,223540,524931,347617,956760,865980,227287,756536,924805,258769,611544,538677,972564,472736,164746,784881,608339,688513,935831,404957,872306,613953,503378,181060,463511,810315,494808,672412,523823,289107,476018,659623,949279,738239,302423,922380,762520,502418,629295,991982,996969,708630,593874,280966,364686,814628,621006,907073,214855,587411,475848,412376,634211,668892,798714,146888,841723,591590,735002,707726,884603,103730,232251,778177,440219,161125,204332,976171,962380,327085,813055,580325,788653,297554,927781,562542,543837,568731,202548,340712,395403,774298,273834,990736,946154,439989,595211,486712,187808,670738,630886,952514,447134,856222,521687,740091,437673,395514,476389,977937,830166,915938,180331,998739,996405,927643,794900,690532,275396,403705,686655,855643,868421,202602,710019,234138,366890,136515,930699,718760,179468,485508,457954,904461,911514,546282,669706,279626,268591,295634,252230,343667,326108,870277,754296,282538,656197,642884,339013,494841,115176,622897,126612,154220,841175,810807,269141,335912,988999,806648,539806,858444,563617,675249,936945,714595,204501,873611,422265,135554,651439,364737,358547,675172,221986,207657,376650,170592,701344,104641,860378,400707,871980,990328,499670,456208,829574,245270,949030,948369,242373,286408,807080,738008,248836,282636,205622,153078,989075,901429,672936,237303,950030,481788,344304,465240,616522,782595,401252,345671,523051,425831,747577,130422,946804,145506,450506,708731,332406,164281,494968,596166,606025,587657,781867,495807,182040,877449,435447,505916,250486,887292,723642,866941,748911,725589,408545,398404,980954,115367,718539,866292,553386,130760,665413,555941,503076,423746,653748,864992,110635,465206,990993
888925,222870,710381,631374,978935,222275,962460,336855,548169,771684,480883,117140,579080,308504,145730,754154,934428,143893,250600,172674,399163,594273,951642,231265,517156,997184,963437,468214,169813,321128,972736,426035,640298,606480,392168,491955,146291,980487,523385,364153,848080,901569,872750,834009,800395,276395,283798,671024,189298,590016,123963,844077,739344,839988,338192,829267,243879,656397,133270,595767,983117,555442,519403,931460,949792,818108,269392,769278,435942,807369,173525,737955,682309,896271,159075,979629,615996,760141,970341,277877,697052,265341,927828,226578,831015,612966,987550,498462,770531,198830,833842,882809,708347,233037,870859,746279,358355,217437,271799,640500,831045,614477,311650,634520,498429,236916,422788,786614,286349,305282,955747,548222,834510,878098,763014,833458,110548,923932,599864,673254,974668,753640,233685,589920,226133,250493,990580,970111,317656,534551,979761,788953,391941,223286,672694,280060,819339,469459,285445,421685,705780,785806,736997,407535,714267,608066,760582,183668,350187,245338,557970,665135,759157,470429,128723,856977,181933,548677,753115,941938,167714,733870,933171,971664,154104,934953,142628,257235,749668,988304,202492,375313,667619,185364,632797,863628,736823,695154,406056,267865,540383,261956,149089,982237,623602,198067,521695,552752,529880,106987,376626,641187,691749,995527,817457,855869,439443,193419,900736,451201,103963,174704,783995,457676,241999,270809,803649,346618,712855,999973,797215,807208,172742,816542,857783,502740,912120,150830,890414,767168,132490,119057,156815,149206,130326,241541,670431,817285,802634,967325,122302,226090,802276,864470,358774,791850,160300,523777,622180,160059,477326,129183,975392,479394,543378,396171,804714,538935,484954,411248,541395,259110,161847,846491,901893,796590
258248,163084,346128,396684,456209,561766,512466,355506,625908,450342,425634,680624,426702,601072,637466,910868,173744,251076,370206,168270,977016,902960,387469,138796,131852,520287,539747,677701,376787,837711,734344,523729,735216,574304,135961,779861,597980,679657,133201,468989,536766,550148,153651,203233,105577,314729,289623,468650,313906,339449,868751,366222,502317,761681,767188,476310,992931,371518,853362,437249,917906,541167,881165,659906,819233,534534,795918,603205,100862,680233,726862,534255,589591,556789,151325,271266,899505,311954,751087,716383,440488,658657,765509,265542,664291,495409,559155,897562,290483,925329,224307,436736,662216,100033,443462,113733,488368,529761,947426,470079,870445,638123,481916,722700,260626,623196,748307,579895,390554,756493,838295,717945,432420,846144,204020,400699,706191,154422,250943,853690,697198,576189,274651,631075,259144,724903,572776,918622,574320,689782,916970,354440,264955,764947,899025,727032,785507,961821,984362,749091,752055,542591,144385,456858,664060,865082,362801,866993,104837,631362,157226,542427,584522,925477,368414,410449,197256,498917,494056,520401,755285,733799,600313,817155,319454,982436,779169,811223,926175,177213,525366,614890,341886,726731,578787,744712,454308,890964,820432,620939,591769,513306,471338,467329,942011,421837,558896,337067,350426,208065,968057,987266,642388,578746,500068,227797,810408,290787,879422,449069,418073,482303,466410,906865,598945,726551,664304,766213,371407,635601,879365,938797,458655,399970,735250,123824,607636,692634,461316,302584,185556,274973,982159,629173,609056,498066,200447,613601,395566,139477,776317,558590,864614,896839,383963,144828,572085,955781,717180,626615,713233,368598,450659,411548,654186,978941,820758,501068,236393,157391,476238,926586,888104,246814,268030,655918
166797,226868,537374,597548,494213,875067,160371,143278,437081,845881,407836,252558,201295,404346,406684,970368,370303,727173,584863,126940,361456,299760,867466,247097,879855,499632,801828,495861,761739,772232,260283,544657,480144,611874,151060,165497,604351,558780,856435,610946,963942,573146,903843,792652,231329,360154,646722,234854,820876,643588,110988,638928,432227,586783,995491,129660,189561,189889,451608,106382,247697,283327,332920,346115,429885,564354,903126,120557,649585,779291,926161,584956,454530,756301,665569,452985,328544,355912,566980,842636,839597,989846,921631,144317,654521,185486,373075,845879,394876,512391,842814,682536,134606,613830,429611,449286,980871,954072,643479,515564,561038,666107,610753,842113,879424,569814,880365,948633,611936,592233,846900,575957,252693,374592,449836,857478,293444,531201,830000,943951,571978,463044,621068,999080,137078,624226,417031,435775,983650,540806,221612,992921,736140,283713,125015,957398,736149,831514,404441,299314,340213,520354,349320,695431,726840,842820,326695,579696,963449,616699,324013,191785,540154,634751,643060,745746,899357,646711,535808,310866,946082,395954,902377,333368,819870,724401,522503,297373,235092,280348,914074,285797,809298,197364,749651,602597,702699,224008,179747,733886,592076,684098,351166,545095,561790,537529,426378,429161,884087,253449,207242,804099,604188,528991,789698,361166,660983,249166,179270,998427,792753,808928,980387,645369,340461,604838,928234,246675,464001,703184,977524,641109,849713,846424,194711,675023,571562,509752,906404,415538,453432,293724,219385,499415,632164,671314,220170,978335,972461,145534,417895,244629,925089,303370,354825,517328,866297,189019,529311,962612,263887,838526,233136,497048,816124,435393,617900,946147,211218,727711,564116,912560,249779,138035,819842,616560
182445,130350,219317,769774,870706,815203,429981,666893,513592,276287,294560,211182,350729,746166,630343,784142,590568,369208,604937,406636,951361,462499,695345,739560,173419,724530,457198,192039,719742,258387,404279,322067,950475,419287,907609,751904,749788,944034,857182,623529,507944,939778,765884,221112,510643,947708,161591,369892,973888,818817,770708,520533,985204,653472,635451,157155,353065,507414,989351,366236,206923,915520,262606,444325,518578,887889,169128,714200,716189,987391,521630,949259,766823,586039,302000,165009,455177,926897,654274,473690,827436,323614,515268,976918,241801,599837,712477,705559,291327,384238,403027,541427,635151,782334,920858,879848,157239,414464,704599,316827,946026,172413,413007,605753,284329,260802,942577,537086,624768,721624,920764,944276,735327,623665,460782,579731,421203,381950,120491,461287,592577,337534,772006,455951,144126,339664,355215,207426,356430,449865,812473,881164,617239,160929,825030,533334,389153,542504,507570,868707,266092,862391,796057,667318,772654,325984,710502,116817,394088,474535,518713,313657,584963,158762,353875,830101,599180,142844,670913,860757,579754,435215,356259,256560,229656,616719,201400,736901,429379,997932,752808,284547,455809,249136,964109,689668,505196,832431,247775,961684,673498,892891,204411,292687,553882,197271,558703,533192,588045,427908,202340,686951,101471,808151,925321,708906,552865,115179,778328,173036,762724,659955,514567,766978,911155,191464,292621,500386,753613,590560,752270,884351,716126,103360,136933,570991,951802,484008,743022,278829,989845,403052,127085,254714,346210,350084,230974,821919,692773,824633,385594,504013,848759,783615,362946,634022,863798,735842,554571,277652,506086,607353,371463,927574,647784,625400,776716,419836,864630,804513,754595,855592,531096,448922,603055,108148
629798,452793,997943,902002,969626,446396,566194,554894,230224,189718,280718,541872,773374,456196,872669,143390,346378,336829,407453,261342,589485,646983,875427,520953,821730,297607,469795,518620,166762,467664,619550,123063,237375,711581,256520,914056,434835,108249,248852,519282,350916,317595,185567,266406,820638,984304,219734,632836,508334,246897,493637,282619,954879,264307,811901,616172,844242,703357,677985,165677,211838,260947,767630,278089,349794,852209,413732,451684,560899,520436,590069,719101,911719,603731,908616,976556,220172,667115,274698,422762,735109,976439,303059,293360,913714,871294,866640,931032,722588,116615,329586,223168,165290,305799,262803,871693,376482,786299,327104,656587,472031,564945,789159,778451,328619,933089,816350,170309,700122,163865,449005,590997,730244,673525,128378,413090,714076,253294,903728,150689,346737,393609,614794,187704,368160,290224,801473,677895,834708,700510,602704,574241,984348,514612,636352,153367,963463,381705,758005,202582,650558,790238,572404,149063,342397,854670,980943,278548,685104,881508,411439,204395,632967,647752,949373,322906,639574,850418,651469,660474,320843,404991,866855,504041,313804,820096,501171,939183,540332,519407,638112,392066,136970,214909,229009,993541,780295,712519,841350,581675,896610,997159,201218,151322,756209,694727,282302,213642,559486,180336,745513,142220,242491,703040,294842,873159,266660,126682,121172,437566,118320,483672,463572,836302,684275,388667,603706,761363,977683,362819,810866,812906,701061,592602,510622,893201,773220,339626,274018,710091,998509,330287,108779,185504,209913,650855,411388,570273,561208,224358,880023,150216,531687,715494,466821,207613,291373,225916,780706,503830,117432,137926,987304,722678,417999,918656,868406,370070,822419,764309,610972,825474,994487,675987,903846,558714
706553,752951,515427,703000,513788,976776,669584,179409,986403,497216,554470,820788,650796,267812,634205,180912,160359,154196,319739,457427,913394,637950,130878,650124,481842,920333,710913,512914,125200,742047,193390,564958,166029,686037,294880,447922,659844,654563,759572,908029,209626,739783,297452,983511,515268,365078,620255,559814,614966,258610,671329,311908,423331,302584,227562,269975,649046,773045,429893,239360,978764,765113,424055,656623,248363,405732,131146,857011,521027,125500,249334,551856,404608,551841,946635,918537,851113,175160,646269,531933,177304,981987,146507,474253,156278,797937,680014,834427,366547,304082,692699,242415,669214,225891,706038,461267,751591,930792,975347,860414,640047,685527,392617,493230,489352,941905,140886,886862,407759,213644,739849,415831,113634,140619,358992,387347,839679,608911,911710,917597,501915,279494,508664,602467,700732,839074,617629,313485,942740,346661,218064,954584,510618,597560,375523,585083,344486,522491,738722,995211,123145,152726,878905,300634,845927,240718,180514,384698,594194,134068,865679,456255,155172,807095,294544,392066,958809,144858,503586,392449,842438,915456,945301,572292,711642,300067,247320,918107,959343,358020,495234,173700,143341,123004,590271,986120,845564,584113,395766,409925,684963,509637,998740,544518,422722,214153,933719,862606,370184,191054,965752,936499,872274,876348,402389,270695,267297,210875,620794,213011,454551,603982,844364,605116,779949,329601,305841,967015,848116,260407,739968,779928,271590,126694,710529,638998,637640,128766,373280,173675,235007,935044,898451,879751,345099,450493,215205,468580,995012,984389,378302,739429,319184,137056,524561,357079,749023,573512,205443,912089,559971,471205,642643,744248,962191,811034,522090,563411,480970,647004,859327,490526,580592,385374,263303,161985
199846,218119,884728,250720,297591,509317,294521,525334,491728,807291,397224,382170,247765,767158,251815,754756,267806,975389,203076,406345,720881,498118,136419,656353,658685,740198,126506,344330,338352,644961,696232,166214,895638,136639,667843,821407,174030,830879,583134,213226,888299,154213,539331,119049,225316,873390,726802,280363,507192,617413,204678,859310,593794,281391,981280,355013,827636,427872,425747,324084,422195,914064,850123,358456,615823,245384,455386,777924,843677,280822,676577,137637,607379,906625,743319,867207,713344,540598,945177,237553,166758,809344,728334,232556,704884,194038,886806,636513,336228,676367,606254,184127,917517,392977,787907,840732,833190,211366,814417,178483,187192,326256,129718,516716,651007,929971,280472,506105,248829,108432,751439,582812,771611,161331,373840,134694,906748,364130,508887,144250,754336,563094,301105,848720,335186,158950,629539,604374,652398,247198,945979,782929,300851,115599,689297,383361,702336,793887,884121,508066,154767,660577,926951,714479,580299,667712,276543,325633,413807,783062,338297,990101,461340,915545,352622,930347,759766,897556,212929,314794,209820,933555,774381,687906,736834,992407,821894,593961,256140,934474,561774,946503,933194,299085,749240,941837,113867,457901,715729,603104,792383,565621,957487,476212,357997,548636,774073,132499,431917,571807,543345,231165,238019,248393,201018,434793,804024,235246,156714,678569,587447,320407,379885,661419,796001,747512,427027,774492,700334,217374,905623,380040,984097,992548,497581,739836,756550,462340,916552,913357,472202,294762,458661,670129,369399,969892,840663,561162,505739,436502,719600,186915,838516,264715,361192,489427,142666,610213,352845,979519,847496,609909,756136,598396,584265,991878,492103,968690,207259,470356,855821,750300,440963,510970,713906,491851
720845,698729,255000,808650,805261,823605,667403,888445,447735,740392,318228,683747,828599,593146,982331,846330,282094,351704,269046,131937,804555,819137,118322,673944,321409,503536,735292,183556,421354,443028,665293,328208,501176,123259,201328,674349,310067,766348,428049,971961,993077,774388,452228,247774,309342,864473,765679,433777,686484,252138,505813,323579,274298,561847,949792,164564,998028,162589,596267,226091,205749,132506,175433,882370,632301,685790,429460,969558,702098,546754,691894,564701,312065,178131,755501,609576,626321,476678,671199,955784,999789,977488,852475,180876,875116,857357,243687,566696,579791,747422,362411,838162,923542,847888,167098,256070,944127,377303,612024,338410,654012,145850,292428,800075,770895,458311,724483,660902,504933,461191,293726,185699,865613,775628,492634,438779,899732,653223,159450,689690,728990,450231,227859,447999,235842,699452,445332,664609,566818,115017,151887,947372,522310,127575,254632,139433,224532,596918,114618,616987,725006,319102,806080,566470,862473,925572,928487,896874,673029,948201,279533,489997,199981,523340,236021,806326,708045,508576,122827,177653,829515,148408,743118,991233,277380,372318,114431,191546,411492,425987,571333,211948,201696,382513,479034,619413,729844,619068,758997,889309,352020,155670,892276,481700,531697,381858,241894,287003,363755,531169,944467,315080,221805,748072,676361,829708,528650,823923,425924,937057,488657,524434,350008,629437,293487,690209,560670,795284,111522,510422,653273,982042,518870,135092,711460,210341,302046,479196,383322,935984,267536,402819,531489,154140,379901,290334,144915,627954,784779,671866,386891,867012,298897,709608,250409,434289,867791,584917,606018,138407,810952,218520,768519,184514,603773,476709,439759,940659,171559,648222,386692,219228,589008,256297,559399,306135
